City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,hammerfest,70.6634,23.6821,1.25,75,100,4.12,NO,1709005097
365,dawesville,30.9224,-84.0091,15.76,81,100,2.57,US,1709005098
366,kristiansund,63.1115,7.732,0.36,86,100,3.09,NO,1709005098
367,tobelo,1.7284,128.0095,28.18,80,48,2.38,ID,1709005098
368,torghay,49.6339,63.4981,-13.86,93,29,2.76,KZ,1709005098
369,murzuq,25.9155,13.9184,12.45,22,0,4.26,LY,1709005099
370,barclayville,4.6797,-8.2339,25.69,93,31,0.94,LR,1709005099
371,hachinohe,40.5,141.5,0.77,99,100,5.29,JP,1709005099
372,cole harbour,44.6724,-63.4751,1.77,93,100,4.02,CA,1709005099
373,nuku'alofa,-21.1333,-175.2,30.19,89,75,4.63,TO,1709005099
374,mili,6.0815,171.735,28.19,79,91,6.95,MH,1709005100
375,broome,42.2506,-75.833,6.78,70,98,2.15,US,1709005100
376,smithers,54.7804,-127.1743,-11.82,56,75,4.63,CA,1709005100
377,vila velha,-20.3297,-40.2925,23.86,95,40,1.03,BR,1709005101
378,mount isa,-20.7333,139.5,30.87,70,100,4.12,AU,1709005101
379,dalandzadgad,43.5708,104.425,-9.99,60,12,3.31,MN,1709005101
380,pionerskiy,54.9508,20.2275,8.97,96,100,3.95,RU,1709005101
381,khovd,48.0056,91.6419,-14.88,68,100,1.31,MN,1709005102
382,villa luvianos,18.9167,-100.4,20.96,38,0,2.06,MX,1709005102
383,labuan bajo,-8.4964,119.8877,28.67,78,52,3.07,ID,1709005102
384,howrah,22.5892,88.3103,25.61,64,75,1.54,IN,1709005102
385,xai-xai,-25.0519,33.6442,23.17,75,95,7.03,MZ,1709005088
386,cidreira,-30.1811,-50.2056,23.11,97,100,5.58,BR,1709005103
387,merced,37.1666,-120.7516,16.13,91,78,1.79,US,1709005103
388,naryn,41.4287,75.9911,-8.67,81,100,1.78,KG,1709005103
389,machico,32.7,-16.7667,16.35,77,75,8.75,PT,1709005104
390,sortavala,61.7053,30.6918,-0.55,97,100,3.13,RU,1709005104
391,sondrio,46.169,9.8692,8.07,89,100,2.33,IT,1709005104
392,morehead city,34.7229,-76.726,13.34,85,0,4.12,US,1709005104
393,mossel bay,-34.1831,22.146,12.96,71,3,6.66,ZA,1709005104
394,tikhvin,59.6451,33.5294,1.23,98,100,3.09,RU,1709005105
395,kalifornsky,60.4183,-151.29,-5.81,87,100,10.8,US,1709005105
396,hirara,24.8,125.2833,19.15,77,75,7.72,JP,1709005105
397,colares,38.7992,-9.4469,11.53,69,5,4.02,PT,1709005106
398,mohr,54.3528,9.7167,3.08,93,11,4.12,DE,1709005106
399,ebon,4.582,168.6964,28.61,76,81,5.09,MH,1709005106
400,lamar,33.6668,-95.5836,24.38,63,0,8.23,US,1709005106
401,tsiombe,-25.3,45.4833,25.53,83,1,2.24,MG,1709005107
402,sarykemer,43.0,71.5,-10.29,88,59,0.3,KZ,1709005107
403,erie,42.7667,-78.6664,9.58,64,94,1.34,US,1709004834
404,saudarkrokur,65.7461,-19.6394,1.83,99,100,5.15,IS,1709005107
405,shohimardon,39.9839,71.8028,-4.57,86,100,1.01,UZ,1709005108
406,cukai,4.25,103.4167,30.0,61,49,4.77,MY,1709005108
407,arno,60.1167,18.6333,-2.34,94,70,0.89,SE,1709005108
408,siloam springs,36.1881,-94.5405,23.09,48,0,5.66,US,1709005108
409,salinopolis,-0.6136,-47.3561,25.25,89,100,2.61,BR,1709005108
410,isla del bosque,22.7333,-105.85,20.87,79,1,0.92,MX,1709005109
411,abrud,46.2667,23.0667,6.03,80,26,1.65,RO,1709005109
412,nishinoomote,30.7333,131.0,12.31,66,75,5.14,JP,1709005109
413,eagleton village,35.7951,-83.9318,16.03,57,100,2.06,US,1709005109
414,arraial do cabo,-22.9661,-42.0278,24.65,89,90,3.61,BR,1709005110
415,mto wa mbu,-3.35,35.85,20.92,88,100,0.76,TZ,1709005110
416,yanai,33.9667,132.1167,10.0,47,81,6.13,JP,1709005110
417,freeport,40.6576,-73.5832,9.2,91,0,2.06,US,1709005104
418,sisimiut,66.9395,-53.6735,-12.65,80,100,7.31,GL,1709005111
419,lompoc,34.6391,-120.4579,13.4,86,100,2.57,US,1709005111
420,upington,-28.4478,21.2561,20.21,26,0,2.57,ZA,1709005111
421,moron,-34.6534,-58.6198,23.31,89,100,6.26,AR,1709005111
422,opuwo,-18.0607,13.84,19.68,33,26,1.45,NA,1709005112
423,linevo,54.4589,83.3764,-15.65,96,93,2.16,RU,1709005112
424,cururupu,-1.8283,-44.8683,23.24,99,100,1.0,BR,1709005112
425,al hazm,16.1641,44.7769,17.82,49,81,1.83,YE,1709005112
426,ust'-ilimsk,58.0006,102.6619,-17.53,92,100,1.34,RU,1709005113
427,wuhai,39.6647,106.8122,-1.48,52,100,2.46,CN,1709005113
428,bam,29.106,58.357,6.1,72,60,2.46,IR,1709005113
429,miramas,43.5833,5.0,9.44,100,0,1.54,FR,1709005113
430,tank,32.2217,70.3793,15.63,43,89,1.15,PK,1709005114
431,klaksvik,62.2266,-6.589,6.51,75,75,14.61,FO,1709005114
432,puerto cabezas,14.0351,-83.3888,24.15,84,26,4.45,NI,1709005114
433,bandundu,-3.3167,17.3667,22.33,86,100,1.34,CD,1709005114
434,kupino,54.3663,77.2981,-13.22,96,100,3.03,RU,1709005115
435,lata,40.1629,-8.3327,5.04,90,2,1.93,PT,1709005115
436,urucara,-2.5364,-57.76,22.83,99,100,0.61,BR,1709005115
437,mendi,-6.1761,143.6513,17.52,80,99,0.97,PG,1709005115
438,granada,37.25,-3.25,3.26,97,80,3.11,ES,1709005116
439,ventspils,57.3894,21.5606,1.96,100,100,1.54,LV,1709005116
440,kuytun,54.3419,101.5036,-15.48,89,100,3.21,RU,1709005116
441,oyama,36.3,139.8,10.33,22,2,5.02,JP,1709005027
442,dawei,14.0833,98.2,33.72,44,22,2.68,MM,1709005117
443,byron bay,-28.65,153.6167,27.06,59,16,5.12,AU,1709005117
444,jiayuguan,39.8167,98.3,-4.29,69,91,2.02,CN,1709005117
445,necochea,-38.5473,-58.7368,18.6,91,13,3.11,AR,1709005118
446,tacna,-18.0056,-70.2483,20.11,68,0,0.51,PE,1709005118
447,dzuunharaa,48.8523,106.4579,-16.19,83,100,1.1,MN,1709005118
448,zag,46.9441,99.165,-23.3,77,14,0.71,MN,1709005118
449,kingston,17.997,-76.7936,25.53,78,75,3.09,JM,1709004878
450,bargaal,11.2864,51.0773,24.6,73,95,1.92,SO,1709005119
451,arteche,12.2645,125.4048,27.87,62,60,6.0,PH,1709005119
452,santo antonio do ica,-3.1022,-67.9397,22.27,99,96,1.06,BR,1709005119
453,nemuro,43.3236,145.575,-1.72,77,100,11.74,JP,1709005120
454,kitimat,54.0524,-128.6534,-3.51,68,88,1.34,CA,1709005120
455,guercif,34.2257,-3.3536,9.28,73,5,6.07,MA,1709005120
456,wau,7.7029,27.9953,26.29,35,15,1.31,SS,1709005120
457,calvinia,-31.4707,19.776,13.93,47,0,4.53,ZA,1709005121
458,ajdabiya,30.7554,20.2263,12.53,64,0,3.08,LY,1709005121
459,tamazulapam villa del progreso,17.6806,-97.5689,14.69,36,41,2.97,MX,1709005121
460,armidale,-30.5167,151.65,26.33,43,31,2.71,AU,1709005121
461,manuguru,17.981,80.7547,27.95,54,5,2.5,IN,1709005122
462,sabang,5.8933,95.3214,28.76,79,94,9.62,ID,1709005122
463,dean funes,-30.4204,-64.3498,20.46,96,84,3.52,AR,1709005122
464,hamada,34.8833,132.0833,6.5,56,100,7.96,JP,1709005122
465,susuman,62.7833,148.1667,-28.36,89,61,1.08,RU,1709005122
466,kish,26.5578,54.0194,19.15,68,0,5.14,IR,1709005123
467,kerch,45.3583,36.4758,3.64,68,2,9.39,UA,1709005123
468,sos'va,59.1766,61.8558,-4.41,94,100,2.68,RU,1709005123
469,strezhevoy,60.7333,77.5889,-11.69,95,99,4.02,RU,1709005124
470,san luis potosi,22.5,-100.5,17.34,51,63,2.51,MX,1709004853
471,yujing,23.1249,120.4614,17.68,67,94,1.39,TW,1709005124
472,fort bragg,35.139,-79.006,14.91,50,0,3.6,US,1709005043
473,miles city,46.4083,-105.8406,-8.46,79,100,9.26,US,1709005124
474,codrington,-38.2667,141.9667,26.3,34,30,5.79,AU,1709005125
475,olinda,-8.0089,-34.8553,26.85,83,75,3.6,BR,1709005125
476,goundam,16.4145,-3.6708,23.97,12,2,3.5,ML,1709005125
477,ancud,-41.8697,-73.8203,13.22,94,87,1.24,CL,1709005125
478,acapulco de juarez,16.8634,-99.8901,25.9,78,20,2.57,MX,1709004971
479,bubaque,11.2833,-15.8333,25.57,64,6,4.55,GW,1709005126
480,murray bridge,-35.1167,139.2667,36.74,15,0,3.78,AU,1709005126
481,cabo san lucas,22.8909,-109.9124,23.75,68,0,5.36,MX,1709004983
482,westport,41.1415,-73.3579,6.77,82,0,0.0,US,1709005084
483,zharkent,44.1628,80.0,-4.11,51,38,1.22,KZ,1709005127
484,plettenberg bay,-34.0527,23.3716,14.27,78,5,2.42,ZA,1709005127
485,gore,-46.1028,168.9436,19.63,88,75,2.18,NZ,1709005127
486,marsa alam,25.0757,34.8918,20.99,33,0,2.3,EG,1709005128
487,kamina,-8.7386,24.9906,17.67,98,100,0.6,CD,1709005128
488,dudinka,69.4058,86.1778,-10.21,94,100,9.8,RU,1709005128
489,suva,-18.1416,178.4415,32.71,62,20,5.66,FJ,1709005128
490,ubari,26.5921,12.7805,13.13,25,0,6.13,LY,1709005128
491,pimentel,-6.8367,-79.9342,24.16,78,0,3.6,PE,1709005129
492,illizi,26.4833,8.4667,12.89,17,0,2.9,DZ,1709005129
493,stornoway,58.2093,-6.3865,7.99,93,75,14.4,GB,1709005129
494,ankazoabo,-22.2833,44.5167,24.61,77,11,0.97,MG,1709005129
495,yanykurgan,43.915,67.2481,-1.23,42,0,3.0,KZ,1709005130
496,vershino-darasunskiy,52.35,115.5167,-16.04,69,100,1.66,RU,1709005130
497,gebeit,21.0667,36.3167,15.08,36,0,1.42,SD,1709005130
498,poxoreo,-15.8372,-54.3892,22.62,91,2,1.4,BR,1709005130
499,yanchep,-31.55,115.6833,27.23,40,78,6.5,AU,1709005130
500,persembe,41.0656,37.7714,6.68,50,0,2.66,TR,1709005131
501,jardinopolis,-21.0178,-47.7639,24.68,88,0,1.54,BR,1709005131
502,broken hill,-31.95,141.4333,35.46,10,0,1.19,AU,1709005074
503,tromso,69.6496,18.957,2.01,69,100,7.72,NO,1709005132
504,kayangel,8.0823,134.7173,26.81,86,100,10.26,PW,1709005132
505,san julian,21.0167,-102.1667,19.34,20,33,2.99,MX,1709005132
506,bandar labuan,5.2888,115.2692,30.2,70,20,3.6,MY,1709005132
507,tutoia,-2.7619,-42.2744,24.09,95,100,1.65,BR,1709005132
508,talcahuano,-36.7167,-73.1167,15.82,82,0,4.63,CL,1709005133
509,verkhnevilyuysk,63.4453,120.3167,-19.3,91,73,2.21,RU,1709005133
510,toyooka,35.5333,134.8333,4.03,81,75,5.66,JP,1709005133
511,calbuco,-41.768,-73.1273,11.56,92,86,1.92,CL,1709005133
512,soc trang,9.6033,105.98,33.65,44,64,8.88,VN,1709005133
513,shaping,22.7545,112.9565,10.46,60,100,4.25,CN,1709005134
514,north ward,-19.2454,146.8075,29.95,74,75,5.66,AU,1709005134
515,port-cartier,50.0334,-66.8654,-3.94,82,26,2.77,CA,1709004898
516,novyy urengoy,66.0833,76.6333,-4.26,94,100,6.88,RU,1709005134
517,ca mau,9.1769,105.15,33.95,43,55,7.17,VN,1709005135
518,manicore,-5.8092,-61.3003,22.23,100,100,0.77,BR,1709005135
519,otjiwarongo,-20.4637,16.6477,20.21,57,39,4.56,NA,1709005007
520,san luis de la loma,17.2706,-100.8939,23.87,82,0,2.05,MX,1709005135
521,kiunga,-6.1219,141.2906,29.13,85,91,1.44,PG,1709005135
522,rongelap,11.1635,166.8941,26.83,82,50,7.39,MH,1709005136
523,bundibugyo,0.7414,30.0417,19.16,89,91,1.14,UG,1709005136
524,kingscliff,-28.2667,153.5667,29.31,61,75,7.2,AU,1709005060
525,dzuunmod,48.2199,97.3744,-18.16,68,98,1.14,MN,1709005136
526,santa ana,33.7456,-117.8678,16.03,85,75,2.57,US,1709005137
527,eraan,9.0629,117.7016,30.62,55,85,4.23,PH,1709005137
528,polatli,39.5772,32.1413,6.02,79,100,1.11,TR,1709005137
529,talakan,50.3167,130.3667,-9.52,72,70,1.44,RU,1709005137
530,yarmouth,41.7057,-70.2286,5.01,94,40,3.6,US,1709005137
531,lexington,37.9887,-84.4777,18.0,53,0,6.69,US,1709005126
532,onega,63.9061,38.1404,0.21,99,100,1.74,RU,1709005138
533,vilyuysk,63.7553,121.6247,-21.71,92,71,1.9,RU,1709005138
534,merowe,18.4833,31.8167,18.29,17,30,4.52,SD,1709005138
535,hasaki,35.7333,140.8333,10.22,38,17,12.97,JP,1709005139
536,bel ombre,-4.6167,55.4167,29.91,51,20,5.14,SC,1709005139
537,kidal,18.4411,1.4078,22.84,14,47,1.56,ML,1709005139
538,boden,65.8252,21.6886,-10.0,98,66,1.03,SE,1709005139
539,sechura,-5.5569,-80.8222,26.67,66,99,4.54,PE,1709005139
540,kolo,52.2002,18.6387,8.05,84,100,1.87,PL,1709005140
541,guinticgan,11.5641,123.1236,27.27,69,72,6.99,PH,1709005140
542,emmett,43.8735,-116.4993,1.86,71,86,0.45,US,1709005000
543,ryotsu-minato,38.0833,138.4333,4.22,71,99,9.95,JP,1709005140
544,korla,41.7597,86.1469,0.41,49,35,1.72,CN,1709005140
545,weno,7.4515,151.8468,27.63,80,67,7.44,FM,1709005141
546,sibolga,1.7427,98.7792,31.71,56,29,2.15,ID,1709005141
547,felege neway,6.3,36.8833,17.14,63,99,0.66,ET,1709005141
548,gillette,44.2911,-105.5022,-1.3,89,100,10.8,US,1709005049
549,lammi,61.0833,25.0167,0.66,87,100,2.53,FI,1709005142
550,gumia,23.7833,85.8167,25.1,32,100,0.83,IN,1709005142
551,harstad,68.799,16.5293,1.66,96,100,7.6,NO,1709005142
